filename,target,fold
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganista606.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/343.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/0023203.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1018.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/198.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/15-rainro404.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1599.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-_oy3303.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/made-an-increadible-mistake-rr-4104.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2712.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio4_mono41004160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo4604.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singi7807.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/kape7207.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/09f80055a7f8f2502.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/_left_turn-slow-fast-slow_short_mkh8040700160090.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singi1351.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/001307357.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2608.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo4704.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona11801.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2458.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2887.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/ead88e2a1cd5b8158.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuki-cheloveka-beg-dvuh-lyud353.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/ead88e2a1cd5b7207.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/rain_hail_hit_wind1401.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio2549552_mono2152160080.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuk-tolpy-nochj91059.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2726.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/winter-morni5255.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/0013011151.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/d946798520225606.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/howling_6335205.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uk-tanka-d_izhuschiysya-ta707.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo35o160060.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/402.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/96533_1143716-5205.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/785.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/874.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/gemshn-krik-devushk5k.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/made-an-increadible-mistake-rr-5205.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/876.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/3b63eee1330a45405.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2295.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/001304604.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanonad15d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1383.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/d946798520225858.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/673.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol1851.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/576.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1797.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/_left_turn-slow-fast-slow_short_mkh8040500160060.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/winter-morni7407.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/kape3103.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol8208.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi41054.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuk-tolpy-nochj3903.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi4904.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_light_metal_roof_thunderstorm_approa3553.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo55o160020.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol3703.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo40o160030.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/09f80055a7f8f606.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo20o160080.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_constant_wind_break_pier_sto4454.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_falling_on_verandah_roof_1542702.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/raznyie-zvuki-letyaschego-samolet35t.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_turn_constant_mkh804000160080.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2013.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1663.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1411.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou7557.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo35o160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/cloud0d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/kape4354.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_fore2302.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2170.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1336.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1260.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2195.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-9159.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuk-tolpy-nochju5u.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1894.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/15-rainro5605.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1917.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona51005.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2895.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1766.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou2452.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2271.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1111.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1588.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona31153.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/445.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2024.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/serditaya-shumnaya-tolpa-zlyie-vyikriki-skandirovanie-2495255.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2193.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo30o160090.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio2549552_mono2502160020.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/effect_wind_col20l.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/rain_hail_hit_wind7507.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2082.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singin40n.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1604.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/effect_wind_col0l.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singi7107.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi5705.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/327.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/001301101.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol1551.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/a79e810c8566e353.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona42954.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/96533_1143716-9459.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/winter-morni9509.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou4504.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/raznyie-zvuki-letyaschego-samole9659.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/winter-morni2552.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2836.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_light_metal_roof_thunderstorm_approa202.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou3203.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2003.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou6156.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo30o160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi41004.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/09f80055a7f8fe55e.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-1551.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/kape2302.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona32953.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-turn-signals_m1s1ls151.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singi6306.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona51055.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-turn-signals_m1s1lse10e.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_constant_wind_break_pier_sto4554.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganista1101.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi41454.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2776.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/_left_turn-slow-fast-slow_short_mkh8040350160090.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2065.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/09f80055a7f8f4254.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/171.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/534.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/made-an-increadible-mistake-rr-3253.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/close_syma_x5sw_00151160070.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/kape353.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_turn_constant_mkh8040550160090.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/624.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1229.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/wind_harsh_mountain_gust_555.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2590.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1813.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_turn_constant_mkh8040700160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-1151.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/left_constant_mkh8040100160020.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganista31153.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/308.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo6956.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_constant_wind_break_pier_stor45r.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1046.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio2420552_mono202160060.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/howling_6333603.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona51255.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_trees_04154.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi81008.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/serditaya-shumnaya-tolpa-zlyie-vyikriki-skandirovanie-2491551.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou1801.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1027.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_falling_on_verandah_roof_1541251.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanonad35d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona62356.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_fore1201.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/impact-icicle-fall-shatter-break-8158.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanonad110d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/0039109.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2456.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_constant_wind_break_pier_stor20r.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/serditaya-shumnaya-tolpa-zlyie-vyikriki-skandirovanie-249505.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2749.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/left_constant_mkh804000160020.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/birds-singin5n.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou51005.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/3cb500f0863e1606.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zu_k-_oyny-b8408.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/agresivnaya-kompani1201.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/left_constant_mkh8040400160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_constant_mkh8040200160020.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-starting-with-roaring-exhaust_fjfe7r555.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/96533_1143716-1251.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-starting-with-roaring-exhaust_fjfe7r404.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-door-closed-2_zydxyz101.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/howling_6334804.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uk-tanka-d_izhuschiysya-ta2102.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/razlichnyie-zvuki-letyaschego-vertole404.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuki_-_kriki_s_attrakcio101.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio2549552_mono2202160090.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2734.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuk-tolpy-nochj6756.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo50o160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/ead88e2a1cd5b2402.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1506.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_constant_mkh8040650160060.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol51055.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1770.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanonad290d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/serditaya-shumnaya-tolpa-zlyie-vyikriki-skandirovanie-2495155.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_fore252.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2432.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_strong_constant_wind_break_pier_stor5r.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganista5105.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi91459.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-door-shut-and-drive-away_zksonr757.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2803.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio4_mono4654160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/15782_146048762202.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-starting-with-roaring-exhaust_fjfe7r202.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/704.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/824.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/made-an-increadible-mistake-rr-101.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi6856.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/131.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/771.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganistan100n.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/ha151.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona7157.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/3cb500f0863e11551.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/raznyie-zvuki-letyaschego-samole9509.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/001309409.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/383.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-91009.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuki-cheloveka-beg-dvuh-lyud252.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/15781_14604876555.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/Gruzoviki-proezjaut-mi9509.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_fore4204.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zu_k-_oyny-b7507.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona92809.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2491.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zvuk-tolpy-nochj7307.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona11051.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/a9307f12a55ca4254.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio2420552_mono2402160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/zu_k-_oyny-bo35o.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona72007.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanonad160d.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/341.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_light_metal_roof_thunderstorm_approa4804.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/close_syma_x5sw_001151160080.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-opening-and-closing-from-indoor_mk7luh6156.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uki-boya-kanona71857.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-5555.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/15-rainro3703.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio4_mono41054160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo11401.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/550.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/afganskaya-_oyna-z_uki-afganista9609.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/clou81158.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/rain_hail_hit_wind3253.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/z_uk-tanka-d_izhuschiysya-ta909.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/345.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/360.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/left_constant_mkh8040450160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/936.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/close_syma_x5sw_0001160080.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/1394.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/efx-ext-design-wind-in-october-3653.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/2228.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/audio43060o_monoo40o160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/16051_146055482102.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/821.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/_left_turn-slow-fast-slow_short_mkh8040350160040.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol8458.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo71107.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/a9307f12a55ca606.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/car-turn-signals_m1s1ls707.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/ead88e2a1cd5b4804.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo51255.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/16051_14605548202.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/right_constant_mkh8040350160010.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/drone/134.wav,1,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/nature_rain_falling_on_verandah_roof_1547257.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/voyna-z_uki-s-polya-bo7157.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tol6206.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/96533_1143716-8308.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/serditaya-shumnaya-tolpa-zlyie-vyikriki-skandirovanie-249808.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/shum-tolp30p.wav,0,1
C:/Users/user/Documents/test/drone_detect/dataset/train/no_drone/weather_wind_gusts_howli505.wav,0,1
